,Title,Year,Duration,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,stars,genres,wins,nominations,oscars,genres_count
105,Léon: The Professional,1994,110.0,8.5,1300000.0,"12-year-old Mathilda is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade.",16000000.0,20278989.0,19501238.0,5306558.0,Jean Reno,Action,5,16,0,4080
106,Léon: The Professional,1994,110.0,8.5,1300000.0,"12-year-old Mathilda is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade.",16000000.0,20278989.0,19501238.0,5306558.0,Gary Oldman,Action,5,16,0,4080
107,Léon: The Professional,1994,110.0,8.5,1300000.0,"12-year-old Mathilda is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin's trade.",16000000.0,20278989.0,19501238.0,5306558.0,Natalie Portman,Action,5,16,0,4080
108,Cinema Paradiso,1988,174.0,8.5,297000.0,"Salvatore, a famous film director, returns to his hometown for the funeral of the local theater's film projectionist, Alfredo. He reminisces about his life as a young boy falling in love with cinema.",5000000.0,13020497.0,12397210.0,16552.0,Philippe Noiret,Drama,25,33,1,1470
109,Cinema Paradiso,1988,174.0,8.5,297000.0,"Salvatore, a famous film director, returns to his hometown for the funeral of the local theater's film projectionist, Alfredo. He reminisces about his life as a young boy falling in love with cinema.",5000000.0,13020497.0,12397210.0,16552.0,Enzo Cannavale,Drama,25,33,1,1470
110,Cinema Paradiso,1988,174.0,8.5,297000.0,"Salvatore, a famous film director, returns to his hometown for the funeral of the local theater's film projectionist, Alfredo. He reminisces about his life as a young boy falling in love with cinema.",5000000.0,13020497.0,12397210.0,16552.0,Antonella Attili,Drama,25,33,1,1470
111,Avengers: Endgame,2019,181.0,8.4,1300000.0,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.",356000000.0,2799439100.0,858373000.0,357115007.0,Robert Downey Jr.,Action,70,133,1,4080
112,Avengers: Endgame,2019,181.0,8.4,1300000.0,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.",356000000.0,2799439100.0,858373000.0,357115007.0,Chris Evans,Action,70,133,1,4080
113,Avengers: Endgame,2019,181.0,8.4,1300000.0,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.",356000000.0,2799439100.0,858373000.0,357115007.0,Mark Ruffalo,Action,70,133,1,4080
114,Avengers: Infinity War,2018,149.0,8.4,1300000.0,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,321000000.0,2052415039.0,678815482.0,257698183.0,Robert Downey Jr.,Action,48,81,1,4080
115,Avengers: Infinity War,2018,149.0,8.4,1300000.0,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,321000000.0,2052415039.0,678815482.0,257698183.0,Chris Hemsworth,Action,48,81,1,4080
116,Avengers: Infinity War,2018,149.0,8.4,1300000.0,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,321000000.0,2052415039.0,678815482.0,257698183.0,Mark Ruffalo,Action,48,81,1,4080
117,The Dark Knight Rises,2012,164.0,8.4,1900000.0,"Bane, an imposing terrorist, attacks Gotham City and disrupts its eight-year-long period of peace. This forces Bruce Wayne to come out of hiding and don the cape and cowl of Batman again.",250000000.0,1114976407.0,448149584.0,160887295.0,Christian Bale,Action,45,103,0,4080
118,The Dark Knight Rises,2012,164.0,8.4,1900000.0,"Bane, an imposing terrorist, attacks Gotham City and disrupts its eight-year-long period of peace. This forces Bruce Wayne to come out of hiding and don the cape and cowl of Batman again.",250000000.0,1114976407.0,448149584.0,160887295.0,Tom Hardy,Action,45,103,0,4080
119,The Dark Knight Rises,2012,164.0,8.4,1900000.0,"Bane, an imposing terrorist, attacks Gotham City and disrupts its eight-year-long period of peace. This forces Bruce Wayne to come out of hiding and don the cape and cowl of Batman again.",250000000.0,1114976407.0,448149584.0,160887295.0,Anne Hathaway,Action,45,103,0,4080
120,Coco,2017,105.0,8.4,637000.0,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.",175000000.0,814641172.0,210460015.0,50802605.0,Anthony Gonzalez,Adventure,112,42,2,1755
121,Coco,2017,105.0,8.4,637000.0,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.",175000000.0,814641172.0,210460015.0,50802605.0,Gael García Bernal,Adventure,112,42,2,1755
122,Coco,2017,105.0,8.4,637000.0,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.",175000000.0,814641172.0,210460015.0,50802605.0,Benjamin Bratt,Adventure,112,42,2,1755
123,WALL·E,2008,98.0,8.4,1200000.0,"A robot who is responsible for cleaning a waste-covered Earth meets another robot and falls in love with her. Together, they set out on a journey that will alter the fate of mankind.",180000000.0,527403656.0,223808164.0,63087526.0,Ben Burtt,Adventure,96,95,1,1755
124,WALL·E,2008,98.0,8.4,1200000.0,"A robot who is responsible for cleaning a waste-covered Earth meets another robot and falls in love with her. Together, they set out on a journey that will alter the fate of mankind.",180000000.0,527403656.0,223808164.0,63087526.0,Elissa Knight,Adventure,96,95,1,1755
125,WALL·E,2008,98.0,8.4,1200000.0,"A robot who is responsible for cleaning a waste-covered Earth meets another robot and falls in love with her. Together, they set out on a journey that will alter the fate of mankind.",180000000.0,527403656.0,223808164.0,63087526.0,Jeff Garlin,Adventure,96,95,1,1755
126,Spider-Man: Into the Spider-Verse,2018,117.0,8.4,716000.0,Teen Miles Morales becomes the Spider-Man of his universe and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.,90000000.0,393602435.0,190241310.0,35363376.0,Shameik Moore,Action,85,61,1,4080
127,Spider-Man: Into the Spider-Verse,2018,117.0,8.4,716000.0,Teen Miles Morales becomes the Spider-Man of his universe and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.,90000000.0,393602435.0,190241310.0,35363376.0,Jake Johnson,Action,85,61,1,4080
128,Spider-Man: Into the Spider-Verse,2018,117.0,8.4,716000.0,Teen Miles Morales becomes the Spider-Man of his universe and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.,90000000.0,393602435.0,190241310.0,35363376.0,Hailee Steinfeld,Action,85,61,1,4080
129,Raiders of the Lost Ark,1981,115.0,8.4,1100000.0,"In 1936, archaeologists and adventurers of the U.S. government hired Indiana Jones to find the Ark of the Covenant before the Nazis could obtain its extraordinary powers.",18000000.0,389925971.0,248159971.0,8305823.0,Harrison Ford,Action,38,24,4,4080
130,Raiders of the Lost Ark,1981,115.0,8.4,1100000.0,"In 1936, archaeologists and adventurers of the U.S. government hired Indiana Jones to find the Ark of the Covenant before the Nazis could obtain its extraordinary powers.",18000000.0,389925971.0,248159971.0,8305823.0,Karen Allen,Action,38,24,4,4080
131,Raiders of the Lost Ark,1981,115.0,8.4,1100000.0,"In 1936, archaeologists and adventurers of the U.S. government hired Indiana Jones to find the Ark of the Covenant before the Nazis could obtain its extraordinary powers.",18000000.0,389925971.0,248159971.0,8305823.0,Paul Freeman,Action,38,24,4,4080
132,Inglourious Basterds,2009,153.0,8.4,1700000.0,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.",70000000.0,321460744.0,120540719.0,38054676.0,Brad Pitt,Adventure,134,173,1,1755
133,Inglourious Basterds,2009,153.0,8.4,1700000.0,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.",70000000.0,321460744.0,120540719.0,38054676.0,Diane Kruger,Adventure,134,173,1,1755
134,Inglourious Basterds,2009,153.0,8.4,1700000.0,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.",70000000.0,321460744.0,120540719.0,38054676.0,Eli Roth,Adventure,134,173,1,1755
135,Aliens,1986,137.0,8.4,802000.0,"Decades after surviving the Nostromo incident, Ellen Ripley is sent out to re-establish contact with a terraforming colony but finds herself battling the Alien Queen and her offspring.",18500000.0,131060248.0,85160248.0,10052042.0,Sigourney Weaver,Action,20,25,2,4080
136,Aliens,1986,137.0,8.4,802000.0,"Decades after surviving the Nostromo incident, Ellen Ripley is sent out to re-establish contact with a terraforming colony but finds herself battling the Alien Queen and her offspring.",18500000.0,131060248.0,85160248.0,10052042.0,Michael Biehn,Action,20,25,2,4080
137,Aliens,1986,137.0,8.4,802000.0,"Decades after surviving the Nostromo incident, Ellen Ripley is sent out to re-establish contact with a terraforming colony but finds herself battling the Alien Queen and her offspring.",18500000.0,131060248.0,85160248.0,10052042.0,Carrie Henn,Action,20,25,2,4080
138,Amadeus,1984,160.0,8.4,444000.0,"The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was deeply jealous of Mozart's talent and claimed to have murdered him.",18000000.0,52108314.0,51973029.0,505276.0,F. Murray Abraham,Drama,43,15,8,1470
139,Amadeus,1984,160.0,8.4,444000.0,"The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was deeply jealous of Mozart's talent and claimed to have murdered him.",18000000.0,52108314.0,51973029.0,505276.0,Tom Hulce,Drama,43,15,8,1470
140,Amadeus,1984,160.0,8.4,444000.0,"The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was deeply jealous of Mozart's talent and claimed to have murdered him.",18000000.0,52108314.0,51973029.0,505276.0,Elizabeth Berridge,Drama,43,15,8,1470
141,The Shining,1980,146.0,8.4,1200000.0,"A family heads to an isolated hotel for the winter, where a sinister presence influences the father into violence. At the same time, his psychic son sees horrifying forebodings from both the past and the future.",19000000.0,47962534.0,45634352.0,622337.0,Jack Nicholson,Horror,6,9,0,1335
142,The Shining,1980,146.0,8.4,1200000.0,"A family heads to an isolated hotel for the winter, where a sinister presence influences the father into violence. At the same time, his psychic son sees horrifying forebodings from both the past and the future.",19000000.0,47962534.0,45634352.0,622337.0,Shelley Duvall,Horror,6,9,0,1335
143,The Shining,1980,146.0,8.4,1200000.0,"A family heads to an isolated hotel for the winter, where a sinister presence influences the father into violence. At the same time, his psychic son sees horrifying forebodings from both the past and the future.",19000000.0,47962534.0,45634352.0,622337.0,Danny Lloyd,Horror,6,9,0,1335
144,Memento,2000,113.0,8.4,1400000.0,"Leonard Shelby, an insurance investigator, suffers from anterograde amnesia and uses notes and tattoos to hunt for the man he thinks killed his wife, which is the last thing he remembers.",9000000.0,40047236.0,25544867.0,235488.0,Guy Pearce,Thriller,57,59,2,1725
145,Memento,2000,113.0,8.4,1400000.0,"Leonard Shelby, an insurance investigator, suffers from anterograde amnesia and uses notes and tattoos to hunt for the man he thinks killed his wife, which is the last thing he remembers.",9000000.0,40047236.0,25544867.0,235488.0,Carrie-Anne Moss,Thriller,57,59,2,1725
146,Memento,2000,113.0,8.4,1400000.0,"Leonard Shelby, an insurance investigator, suffers from anterograde amnesia and uses notes and tattoos to hunt for the man he thinks killed his wife, which is the last thing he remembers.",9000000.0,40047236.0,25544867.0,235488.0,Joe Pantoliano,Thriller,57,59,2,1725
147,Das Boot,1981,149.0,8.4,277000.0,A German U-boat stalks the frigid waters of the North Atlantic as its young crew experience the sheer terror and claustrophobic life of a submariner in World War II.,32000000.0,11488778.0,11487676.0,26994.0,Jürgen Prochnow,Drama,13,12,6,1470
148,Das Boot,1981,149.0,8.4,277000.0,A German U-boat stalks the frigid waters of the North Atlantic as its young crew experience the sheer terror and claustrophobic life of a submariner in World War II.,32000000.0,11488778.0,11487676.0,26994.0,Herbert Grönemeyer,Drama,13,12,6,1470
149,Das Boot,1981,149.0,8.4,277000.0,A German U-boat stalks the frigid waters of the North Atlantic as its young crew experience the sheer terror and claustrophobic life of a submariner in World War II.,32000000.0,11488778.0,11487676.0,26994.0,Klaus Wennemann,Drama,13,12,6,1470
150,The Forgotten Carols,2020,130.0,8.4,84.0,"Uncle John recounts the story of Christ's birth to Connie Lou through story and song. See Connie Lou discover what the world has forgotten about Christmas, ultimately opening her heart to the joy of this special season.",300000.0,502252.0,502252.0,104798.0,Roger Dunbar,Music & Dance,0,0,0,49
